language,platform,taskset,nrow,time
Java,Parallel,false,4000000,26206
Java,Single,true,3000000,42411
Java,Single,false,3000000,45144
Java,Parallel,false,3000000,22349
Java,Single,true,2000000,30602
Java,Single,false,2000000,30752
Java,Parallel,false,2000000,18389
Java,Single,true,1000000,17977
Java,Single,false,1000000,17612
Java,Parallel,false,1000000,15438
Java,Single,true,5000000,69468
Java,Single,false,5000000,72458
Java,Parallel,false,5000000,30063
Java,Single,true,4000000,55010
Java,Single,false,4000000,55654
Java,Parallel,false,4000000,26010
Java,Single,true,3000000,43183
Java,Single,false,3000000,43864
Java,Parallel,false,3000000,22123
Java,Single,true,2000000,30086
Java,Single,false,2000000,31359
Java,Parallel,false,2000000,18483
Java,Single,true,1000000,17774
Java,Single,false,1000000,18252
Java,Parallel,false,1000000,14574
Java,Single,true,5000000,67925
Java,Single,false,5000000,80117
Java,Parallel,false,5000000,30595
Java,Single,true,4000000,55078
Java,Single,false,4000000,55191
Java,Parallel,false,4000000,25904
Java,Single,true,3000000,43388
Java,Single,false,3000000,43551
Java,Parallel,false,3000000,22369
Java,Single,true,2000000,30866
Java,Single,false,2000000,32240
Java,Parallel,false,2000000,18865
Java,Single,true,1000000,17635
Java,Single,false,1000000,19171
Java,Parallel,false,1000000,14551
Java,Single,true,5000000,68448
Java,Single,false,5000000,75463
Java,Parallel,false,5000000,29992
Java,Single,true,4000000,55467
Java,Single,false,4000000,55416
Java,Parallel,false,4000000,26250
Java,Single,true,3000000,43004
Java,Single,false,3000000,42659
Java,Parallel,false,3000000,22044
Java,Single,true,2000000,30224
Java,Single,false,2000000,30367
Java,Parallel,false,2000000,18234
Java,Single,true,1000000,17924
Java,Single,false,1000000,20816
Java,Parallel,false,1000000,16166
Java,Single,true,5000000,67439
Java,Single,false,5000000,70301
Java,Parallel,false,5000000,30317
Java,Single,true,4000000,54968
Java,Single,false,4000000,56155
Java,Parallel,false,4000000,26106
Java,Single,true,3000000,44121
Java,Single,false,3000000,44515
Java,Parallel,false,3000000,22144
Java,Single,true,2000000,30711
Java,Single,false,2000000,32997
Java,Parallel,false,2000000,18488
Java,Single,true,1000000,17863
Java,Single,false,1000000,18918
Java,Parallel,false,1000000,14794
Java,Single,true,5000000,69185
Java,Single,false,5000000,71110
Java,Parallel,false,5000000,30789
Java,Single,true,4000000,55459
Java,Single,false,4000000,59476
Java,Parallel,false,4000000,26113
Java,Single,true,3000000,43077
Java,Single,false,3000000,43844
Java,Parallel,false,3000000,22331
Java,Single,true,2000000,30922
Java,Single,false,2000000,30333
Java,Parallel,false,2000000,18363
Java,Single,true,1000000,17934
Java,Single,false,1000000,18763
Java,Parallel,false,1000000,14511
Java,Single,true,5000000,68156
Java,Single,false,5000000,71257
Java,Parallel,false,5000000,30862
Java,Single,true,4000000,55193
Java,Single,false,4000000,55691
Java,Parallel,false,4000000,26106
Java,Single,true,3000000,42717
Java,Single,false,3000000,42482
Java,Parallel,false,3000000,22365
Java,Single,true,2000000,30310
Java,Single,false,2000000,31181
Java,Parallel,false,2000000,18487
Java,Single,true,1000000,17735
Java,Single,false,1000000,17866
Java,Parallel,false,1000000,14647
Java,Single,true,5000000,67809
Java,Single,false,5000000,69510
Java,Parallel,false,5000000,30010
Java,Single,true,4000000,55659
Java,Single,false,4000000,60003
Java,Parallel,false,4000000,26316
Java,Single,true,3000000,42667
Java,Single,false,3000000,43768
Java,Parallel,false,3000000,23154
Java,Single,true,2000000,30567
Java,Single,false,2000000,31330
Java,Parallel,false,2000000,19367
Java,Single,true,1000000,18887
Java,Single,false,1000000,18462
Java,Parallel,false,1000000,15112
CPP,Single,true,5000000,47461
CPP,Single,false,5000000,47308
CPP,Parallel,false,5000000,22863
CPP,Single,true,4000000,38477
CPP,Single,false,4000000,38836
CPP,Parallel,false,4000000,18900
CPP,Single,true,3000000,29284
CPP,Single,false,3000000,29516
CPP,Parallel,false,3000000,14801
CPP,Single,true,2000000,20126
CPP,Single,false,2000000,20199
CPP,Parallel,false,2000000,10683
CPP,Single,true,1000000,11148
CPP,Single,false,1000000,11032
CPP,Parallel,false,1000000,6618
CPP,Single,true,5000000,47434
CPP,Single,false,5000000,47707
CPP,Parallel,false,5000000,22941
CPP,Single,true,4000000,38473
CPP,Single,false,4000000,38538
CPP,Parallel,false,4000000,18905
CPP,Single,true,3000000,29386
CPP,Single,false,3000000,29477
CPP,Parallel,false,3000000,14911
CPP,Single,true,2000000,20336
CPP,Single,false,2000000,20367
CPP,Parallel,false,2000000,10806
CPP,Single,true,1000000,11163
CPP,Single,false,1000000,11016
CPP,Parallel,false,1000000,6553
CPP,Single,true,5000000,47331
CPP,Single,false,5000000,47681
CPP,Parallel,false,5000000,23027
CPP,Single,true,4000000,38329
CPP,Single,false,4000000,38511
CPP,Parallel,false,4000000,18857
CPP,Single,true,3000000,29268
CPP,Single,false,3000000,29265
CPP,Parallel,false,3000000,14796
CPP,Single,true,2000000,20295
CPP,Single,false,2000000,20355
CPP,Parallel,false,2000000,10813
CPP,Single,true,1000000,10893
CPP,Single,false,1000000,11196
CPP,Parallel,false,1000000,6678
CPP,Single,true,5000000,46844
CPP,Single,false,5000000,46253
CPP,Parallel,false,5000000,23098
CPP,Single,true,4000000,38389
CPP,Single,false,4000000,38401
CPP,Parallel,false,4000000,18919
CPP,Single,true,3000000,29392
CPP,Single,false,3000000,29581
CPP,Parallel,false,3000000,14840
CPP,Single,true,2000000,20238
CPP,Single,false,2000000,20291
CPP,Parallel,false,2000000,10889
CPP,Single,true,1000000,11088
CPP,Single,false,1000000,11093
CPP,Parallel,false,1000000,6665
CPP,Single,true,5000000,47172
CPP,Single,false,5000000,47474
CPP,Parallel,false,5000000,22994
CPP,Single,true,4000000,38569
CPP,Single,false,4000000,38555
CPP,Parallel,false,4000000,18974
CPP,Single,true,3000000,29254
CPP,Single,false,3000000,29384
CPP,Parallel,false,3000000,14762
CPP,Single,true,2000000,20217
CPP,Single,false,2000000,20334
CPP,Parallel,false,2000000,10747
CPP,Single,true,1000000,10770
CPP,Single,false,1000000,11098
CPP,Parallel,false,1000000,6659
CPP,Single,true,5000000,47495
CPP,Single,false,5000000,47752
CPP,Parallel,false,5000000,22824
CPP,Single,true,4000000,38398
CPP,Single,false,4000000,38271
CPP,Parallel,false,4000000,18782
CPP,Single,true,3000000,29444
CPP,Single,false,3000000,29352
CPP,Parallel,false,3000000,14910
CPP,Single,true,2000000,20158
CPP,Single,false,2000000,20242
CPP,Parallel,false,2000000,10617
CPP,Single,true,1000000,11104
CPP,Single,false,1000000,11117
CPP,Parallel,false,1000000,6754
Rust,Single,true,5000000,70553
Rust,Single,false,5000000,73492
Rust,Parallel,false,5000000,20448
Rust,Single,true,4000000,56623
Rust,Single,false,4000000,59479
Rust,Parallel,false,4000000,16344
Rust,Single,true,3000000,42373
Rust,Single,false,3000000,43291
Rust,Parallel,false,3000000,12732
Rust,Single,true,2000000,28548
Rust,Single,false,2000000,29472
Rust,Parallel,false,2000000,8936
Rust,Single,true,1000000,15010
Rust,Single,false,1000000,15058
Rust,Parallel,false,1000000,5218
Rust,Single,true,5000000,70795
Rust,Single,false,5000000,76232
Rust,Parallel,false,5000000,20804
Rust,Single,true,4000000,56628
Rust,Single,false,4000000,57937
Rust,Parallel,false,4000000,16832
Rust,Single,true,3000000,42213
Rust,Single,false,3000000,44330
Rust,Parallel,false,3000000,13076
Rust,Single,true,2000000,28579
Rust,Single,false,2000000,32365
Rust,Parallel,false,2000000,9438
Rust,Single,true,1000000,15040
Rust,Single,false,1000000,15048
Rust,Parallel,false,1000000,5289
Rust,Single,true,5000000,70682
Rust,Single,false,5000000,76170
Rust,Parallel,false,5000000,20221
Rust,Single,true,4000000,56552
Rust,Single,false,4000000,62645
Rust,Parallel,false,4000000,17070
Rust,Single,true,3000000,42387
Rust,Single,false,3000000,42929
Rust,Parallel,false,3000000,12772
Rust,Single,true,2000000,28609
Rust,Single,false,2000000,30457
Rust,Parallel,false,2000000,9222
Rust,Single,true,1000000,15044
Rust,Single,false,1000000,15039
Rust,Parallel,false,1000000,5292
Rust,Single,true,5000000,70691
Rust,Single,false,5000000,72918
Rust,Parallel,false,5000000,20189
Rust,Single,true,4000000,56315
Rust,Single,false,4000000,56609
Rust,Parallel,false,4000000,16749
Rust,Single,true,3000000,42275
Rust,Single,false,3000000,42469
Rust,Parallel,false,3000000,12922
Rust,Single,true,2000000,28568
Rust,Single,false,2000000,29395
Rust,Parallel,false,2000000,8919
Rust,Single,true,1000000,15078
Rust,Single,false,1000000,15089
Rust,Parallel,false,1000000,5201
Rust,Single,true,5000000,70508
Rust,Single,false,5000000,72553
Rust,Parallel,false,5000000,20466
Rust,Single,true,4000000,56336
Rust,Single,false,4000000,56456
Rust,Parallel,false,4000000,16457
Rust,Single,true,3000000,42394
Rust,Single,false,3000000,45639
Rust,Parallel,false,3000000,12891
Rust,Single,true,2000000,28565
Rust,Single,false,2000000,30499
Rust,Parallel,false,2000000,8940
Rust,Single,true,1000000,15053
Rust,Single,false,1000000,16004
Rust,Parallel,false,1000000,5186
Java,Single,true,5000000,68130
Java,Single,false,5000000,68026
Java,Parallel,false,5000000,30172
Java,Single,true,4000000,57702
Java,Single,false,4000000,56674
Java,Parallel,false,4000000,26832
Java,Single,true,3000000,46932
Java,Single,false,3000000,42780
Java,Parallel,false,3000000,22207
Java,Single,true,2000000,30714
Java,Single,false,2000000,31105
Java,Parallel,false,2000000,18903
Java,Single,true,1000000,17786
Java,Single,false,1000000,18309
Java,Parallel,false,1000000,14612
Java,Single,true,5000000,69903
Java,Single,false,5000000,73078
Java,Parallel,false,5000000,30437
Java,Single,true,4000000,55889
Java,Single,false,4000000,57609
Java,Parallel,false,4000000,26470
Java,Single,true,3000000,42467
Java,Single,false,3000000,43628
Java,Parallel,false,3000000,23210
Java,Single,true,2000000,30013
Java,Single,false,2000000,32790
Java,Parallel,false,2000000,19156
Java,Single,true,1000000,17993
Java,Single,false,1000000,17862
Java,Parallel,false,1000000,14559
Java,Single,true,5000000,67919
Java,Single,false,5000000,69226
Java,Parallel,false,5000000,30155
Java,Single,true,4000000,54905
Java,Single,false,4000000,56254
Java,Parallel,false,4000000,26384
Java,Single,true,3000000,43968
Java,Single,false,3000000,44000
Java,Parallel,false,3000000,22171
Java,Single,true,2000000,30272
Java,Single,false,2000000,30631
Java,Parallel,false,2000000,18405
Java,Single,true,1000000,18097
Java,Single,false,1000000,19448
Java,Parallel,false,1000000,14463
Java,Single,true,5000000,69585
Java,Single,false,5000000,72089
Java,Parallel,false,5000000,29772
Java,Single,true,4000000,55455
Java,Single,false,4000000,57136
Java,Parallel,false,4000000,26070
Java,Single,true,3000000,43217
Java,Single,false,3000000,46186
Java,Parallel,false,3000000,23500
Java,Single,true,2000000,30173
Java,Single,false,2000000,32135
Java,Parallel,false,2000000,18386
Java,Single,true,1000000,18047
Java,Single,false,1000000,19944
Java,Parallel,false,1000000,14479
Java,Single,true,5000000,68583
Java,Single,false,5000000,73617
Java,Parallel,false,5000000,30093
Java,Single,true,4000000,54687
Java,Single,false,4000000,59363
Java,Parallel,false,4000000,25735
Java,Single,true,3000000,42501
Java,Single,false,3000000,42994
Java,Parallel,false,3000000,22272
Java,Single,true,2000000,29934
Java,Single,false,2000000,32190
Java,Parallel,false,2000000,18481
Java,Single,true,1000000,17651
Java,Single,false,1000000,18738
Java,Parallel,false,1000000,15197
Java,Single,true,5000000,68553
Java,Single,false,5000000,67633
Java,Parallel,false,5000000,30440
Java,Single,true,4000000,56233
Java,Single,false,4000000,55986
Java,Parallel,false,4000000,25933
Java,Single,true,3000000,43146
Java,Single,false,3000000,43098
Java,Parallel,false,3000000,22450
Java,Single,true,2000000,31151
Java,Single,false,2000000,29793
Java,Parallel,false,2000000,19208
Java,Single,true,1000000,17544
Java,Single,false,1000000,19047
Java,Parallel,false,1000000,15487
Java,Single,true,5000000,67115
Java,Single,false,5000000,72404
Java,Parallel,false,5000000,30914
Java,Single,true,4000000,55651
Java,Single,false,4000000,58253
Java,Parallel,false,4000000,26340
Java,Single,true,3000000,42993
Java,Single,false,3000000,45491
Java,Parallel,false,3000000,22365
Java,Single,true,2000000,30459
Java,Single,false,2000000,32199
Java,Parallel,false,2000000,18300
Java,Single,true,1000000,17933
Java,Single,false,1000000,18500
Java,Parallel,false,1000000,14386
Java,Single,true,5000000,69199
Java,Single,false,5000000,72141
Java,Parallel,false,5000000,30310
Java,Single,true,4000000,55937
Java,Single,false,4000000,59583
Java,Parallel,false,4000000,26334
Java,Single,true,3000000,42841
Java,Single,false,3000000,46800
Java,Parallel,false,3000000,22143
Java,Single,true,2000000,30628
Java,Single,false,2000000,31051
Java,Parallel,false,2000000,18611
Java,Single,true,1000000,17793
Java,Single,false,1000000,18173
Java,Parallel,false,1000000,14628
CPP,Single,true,5000000,47218
CPP,Single,false,5000000,47683
CPP,Parallel,false,5000000,22900
CPP,Single,true,4000000,38359
CPP,Single,false,4000000,38353
CPP,Parallel,false,4000000,18913
CPP,Single,true,3000000,29161
CPP,Single,false,3000000,29543
CPP,Parallel,false,3000000,14778
CPP,Single,true,2000000,20187
CPP,Single,false,2000000,20199
CPP,Parallel,false,2000000,10730
CPP,Single,true,1000000,10852
CPP,Single,false,1000000,11078
CPP,Parallel,false,1000000,6627
CPP,Single,true,5000000,47236
CPP,Single,false,5000000,47227
CPP,Parallel,false,5000000,22856
CPP,Single,true,4000000,38499
CPP,Single,false,4000000,38397
CPP,Parallel,false,4000000,18812
CPP,Single,true,3000000,29286
CPP,Single,false,3000000,29494
CPP,Parallel,false,3000000,14863
CPP,Single,true,2000000,20135
CPP,Single,false,2000000,20280
CPP,Parallel,false,2000000,10720
CPP,Single,true,1000000,10164
CPP,Single,false,1000000,11126
CPP,Parallel,false,1000000,6580
CPP,Single,true,5000000,47405
CPP,Single,false,5000000,47592
CPP,Parallel,false,5000000,22905
CPP,Single,true,4000000,38093
CPP,Single,false,4000000,38561
CPP,Parallel,false,4000000,18932
CPP,Single,true,3000000,29178
CPP,Single,false,3000000,29358
CPP,Parallel,false,3000000,14885
CPP,Single,true,2000000,20283
CPP,Single,false,2000000,20278
CPP,Parallel,false,2000000,10813
CPP,Single,true,1000000,11032
CPP,Single,false,1000000,11116
CPP,Parallel,false,1000000,6701
CPP,Single,true,5000000,47165
CPP,Single,false,5000000,47719
CPP,Parallel,false,5000000,23046
CPP,Single,true,4000000,38280
CPP,Single,false,4000000,38827
CPP,Parallel,false,4000000,19045
CPP,Single,true,3000000,29400
CPP,Single,false,3000000,28934
CPP,Parallel,false,3000000,14755
CPP,Single,true,2000000,20272
CPP,Single,false,2000000,20280
CPP,Parallel,false,2000000,10832
CPP,Single,true,1000000,11098
CPP,Single,false,1000000,11101
CPP,Parallel,false,1000000,6666
CPP,Single,true,5000000,47286
CPP,Single,false,5000000,47970
CPP,Parallel,false,5000000,22912
CPP,Single,true,4000000,38480
CPP,Single,false,4000000,38391
CPP,Parallel,false,4000000,18763
CPP,Single,true,3000000,29518
CPP,Single,false,3000000,29480
CPP,Parallel,false,3000000,14833
CPP,Single,true,2000000,20096
CPP,Single,false,2000000,20282
CPP,Parallel,false,2000000,10669
CPP,Single,true,1000000,11119
CPP,Single,false,1000000,11057
CPP,Parallel,false,1000000,6607
CPP,Single,true,5000000,47245
CPP,Single,false,5000000,47376
CPP,Parallel,false,5000000,22887
CPP,Single,true,4000000,38158
CPP,Single,false,4000000,38266
CPP,Parallel,false,4000000,18786
CPP,Single,true,3000000,29340
CPP,Single,false,3000000,29274
CPP,Parallel,false,3000000,14987
CPP,Single,true,2000000,20145
CPP,Single,false,2000000,20365
CPP,Parallel,false,2000000,10748
CPP,Single,true,1000000,11115
CPP,Single,false,1000000,11055
CPP,Parallel,false,1000000,6587
Rust,Single,true,5000000,70304
Rust,Single,false,5000000,74329
Rust,Parallel,false,5000000,20264
Rust,Single,true,4000000,56333
Rust,Single,false,4000000,57302
Rust,Parallel,false,4000000,16735
Rust,Single,true,3000000,42102
Rust,Single,false,3000000,44001
Rust,Parallel,false,3000000,13032
Rust,Single,true,2000000,28472
Rust,Single,false,2000000,28789
Rust,Parallel,false,2000000,8981
Rust,Single,true,1000000,14983
Rust,Single,false,1000000,16018
Rust,Parallel,false,1000000,5249
Rust,Single,true,5000000,70383
Rust,Single,false,5000000,73944
Rust,Parallel,false,5000000,20396
Rust,Single,true,4000000,55736
Rust,Single,false,4000000,57139
Rust,Parallel,false,4000000,16691
Rust,Single,true,3000000,42282
Rust,Single,false,3000000,43283
Rust,Parallel,false,3000000,13049
Rust,Single,true,2000000,28548
Rust,Single,false,2000000,28518
Rust,Parallel,false,2000000,8999
Rust,Single,true,1000000,14987
Rust,Single,false,1000000,15902
Rust,Parallel,false,1000000,5409
Rust,Single,true,5000000,70323
Rust,Single,false,5000000,73208
Rust,Parallel,false,5000000,20139
Rust,Single,true,4000000,56564
Rust,Single,false,4000000,58031
Rust,Parallel,false,4000000,16990
Rust,Single,true,3000000,42284
Rust,Single,false,3000000,43599
Rust,Parallel,false,3000000,12974
Rust,Single,true,2000000,28562
Rust,Single,false,2000000,29231
Rust,Parallel,false,2000000,8854
Rust,Single,true,1000000,15059
Rust,Single,false,1000000,15021
Rust,Parallel,false,1000000,5506
Rust,Single,true,5000000,70633
Rust,Single,false,5000000,74189
Rust,Parallel,false,5000000,20255
Rust,Single,true,4000000,56518
Rust,Single,false,4000000,56545
Rust,Parallel,false,4000000,16918
Rust,Single,true,3000000,42286
