language,platform,taskset,nrow,time
Rust,Single,false,4000000,63294
Rust,Parallel,false,4000000,16753
Rust,Single,true,3000000,42298
Rust,Single,false,3000000,45036
Rust,Parallel,false,3000000,12685
Rust,Single,true,2000000,28571
Rust,Single,false,2000000,29995
Rust,Parallel,false,2000000,9033
Rust,Single,true,1000000,15030
Rust,Single,false,1000000,15984
Rust,Parallel,false,1000000,5387
Rust,Single,true,5000000,70041
Rust,Single,false,5000000,73467
Rust,Parallel,false,5000000,20381
Rust,Single,true,4000000,56496
Rust,Single,false,4000000,58474
Rust,Parallel,false,4000000,16919
Rust,Single,true,3000000,42263
Rust,Single,false,3000000,42257
Rust,Parallel,false,3000000,13030
Rust,Single,true,2000000,28500
Rust,Single,false,2000000,28504
Rust,Parallel,false,2000000,8855
Rust,Single,true,1000000,14990
Rust,Single,false,1000000,15999
Rust,Parallel,false,1000000,5410
Rust,Single,true,5000000,70063
Rust,Single,false,5000000,73915
Rust,Parallel,false,5000000,20689
Rust,Single,true,4000000,56365
Rust,Single,false,4000000,57433
Rust,Parallel,false,4000000,16510
Rust,Single,true,3000000,42315
